[2, u'th', 11, 30, 12, 20, u'HSC 1A4']
[1, u'mo', 17, 30, 18, 20, u'MDCL 1110']
[1, u'th', 17, 30, 18, 20, u'MDCL 1110']
[1, u'tu', 12, 30, 13, 20, u'BSB 119']
[1, u'we', 12, 30, 13, 20, u'BSB 119']
[1, u'fr', 12, 30, 13, 20, u'BSB 119']
[2, u'we', 11, 30, 12, 20, u'BSB 136']
[2, u'fr', 13, 30, 14, 20, u'BSB 136']
[2, u'mo', 11, 30, 12, 20, u'KTH B135']
[2, u'we', 11, 30, 12, 20, u'KTH B135']
[2, u'fr', 13, 30, 14, 20, u'KTH B135']
[1, u'we', 12, 30, 13, 20, u'CNH B107']
[1, u'fr', 12, 30, 13, 20, u'CNH B107']
[2, u'mo', 13, 30, 14, 20, u'CNH 104']
[2, u'we', 13, 30, 14, 20, u'CNH 104']
[2, u'th', 13, 30, 14, 20, u'CNH 104']
[2, u'mo', 10, 30, 11, 20, u'HH 102']
[1, u'th', 9, 30, 11, 20, u'ETB 230']
[2, u'tu', 12, 30, 14, 20, u'CNH 106']
[2, u'th', 13, 30, 14, 20, u'CNH 106']
[2, u'we', 12, 30, 13, 20, u'ABB 162']
[2, u'fr', 12, 30, 13, 20, u'ABB 162']
[3, u'tu', 18, 0, 19, 0, u'BSB B136']
[2, u'mo', 10, 30, 11, 20, u'ABB 270']
[2, u'we', 10, 30, 11, 20, u'ABB 270']
[1, u'tu', 11, 30, 12, 20, u'ABB 162']
[1, u'th', 11, 30, 12, 20, u'ABB 162']
[1, u'fr', 11, 30, 12, 20, u'ABB 162']
[3, u'tu', 18, 0, 19, 0, u'BSB B136']
[1, u'mo', 10, 30, 11, 20, u'ETB 228']
[1, u'we', 10, 30, 11, 20, u'ETB 228']
[3, u'fr', 8, 30, 11, 20, u'MDCL 3016']
[3, u'fr', 8, 30, 11, 20, u'MDCL 3017']
[3, u'we', 14, 30, 17, 20, u'HSC 4N72']
[1, u'th', 14, 30, 17, 20, u'HSC 4H1']
[1, u'th', 14, 30, 17, 20, u'MDCL 3015']
[1, u'tu', 14, 30, 17, 20, u'HSC 1J8']
[2, u'tu', 14, 30, 17, 20, u'MDCL 3015']
[2, u'fr', 11, 30, 14, 20, u'MDCL 3016']
[2, u'mo', 9, 30, 10, 30, u'IAHS B102']
[2, u'we', 9, 30, 10, 20, u'MDCL 1110']
[1, u'mo', 15, 30, 16, 20, u'JHE 264']
[1, u'tu', 16, 30, 17, 20, u'JHE 264']
[1, u'th', 15, 30, 16, 20, u'JHE 264']
[2, u'tu', 8, 30, 10, 20, u'ABB 136']
[2, u'tu', 11, 30, 13, 20, u'ABB 136']
[1, u'mo', 9, 30, 10, 20, u'MDCL 1110']
[1, u'we', 9, 30, 10, 20, u'MDCL 1110']
[2, u'mo', 13, 30, 14, 20, u'IAHS B102']
[2, u'th', 11, 30, 12, 20, u'IAHS B102']
[2, u'tu', 14, 30, 16, 30, u'IAHS 143']
[1, u'mo', 14, 30, 15, 20, u'IAHS 143']
[1, u'we', 14, 30, 15, 20, u'IAHS 143']
[1, u'mo', 8, 30, 9, 30, u'IAHS 242']
[1, u'tu', 13, 30, 14, 30, u'IAHS 242']
[2, u'mo', 8, 30, 9, 30, u'IAHS 301']
[2, u'tu', 13, 30, 14, 30, u'IAHS 301']
[1, u'mo', 13, 30, 14, 30, u'IAHS 242']
[1, u'we', 13, 30, 14, 30, u'IAHS 242']
[1, u'mo', 13, 30, 14, 20, u'IAHS 142']
[1, u'we', 13, 30, 14, 20, u'IAHS 142']
[1, u'we', 14, 30, 15, 20, u'IAHS 142']
[1, u'fr', 8, 30, 9, 30, u'IAHS 142']
[1, u'mo', 10, 30, 12, 30, u'IAHS 363']
[1, u'tu', 12, 30, 13, 20, u'IAHS 363']
[1, u'mo', 8, 30, 9, 30, u'IAHS 142']
[2, u'mo', 10, 30, 11, 20, u'IAHS 358']
[2, u'tu', 10, 30, 11, 20, u'IAHS 358']
[2, u'tu', 11, 30, 12, 30, u'IAHS 358']
[2, u'tu', 12, 30, 14, 20, u'IAHS 142']
[2, u'th', 12, 30, 13, 30, u'IAHS 358']
[2, u'mo', 8, 30, 9, 30, u'IAHS 146']
[2, u'th', 9, 30, 10, 30, u'IAHS 242']
[2, u'fr', 13, 30, 14, 30, u'IAHS 242']
[1, u'th', 10, 30, 12, 20, u'IAHS 360']
[2, u'tu', 10, 30, 12, 30, u'IAHS 246']
[1, u'mo', 10, 30, 12, 20, u'IAHS 360']
[1, u'mo', 8, 30, 10, 30, u'IAHS 360']
[1, u'fr', 8, 30, 10, 30, u'IAHS 360']
[2, u'tu', 8, 30, 9, 30, u'IAHS 242']
[2, u'we', 13, 30, 14, 30, u'IAHS 242']
[1, u'tu', 14, 30, 15, 30, u'IAHS 240']
[1, u'th', 13, 30, 14, 30, u'IAHS 240']
[2, u'tu', 12, 30, 13, 30, u'IAHS 246']
[2, u'tu', 13, 30, 15, 30, u'IAHS 246']
[2, u'tu', 13, 30, 15, 30, u'IAHS 242']
[1, u'tu', 12, 30, 13, 20, u'IAHS 242']
[1, u'th', 10, 30, 11, 20, u'IAHS 244']
[1, u'fr', 12, 30, 13, 30, u'IAHS 242']
[2, u'mo', 10, 30, 11, 30, u'IAHS 301']
[1, u'mo', 10, 30, 11, 30, u'IAHS 240']
[1, u'we', 10, 30, 11, 30, u'IAHS 242']
[1, u'mo', 11, 30, 13, 30, u'IAHS 143']
[1, u'tu', 10, 30, 11, 30, u'IAHS 143']
[1, u'th', 10, 30, 11, 20, u'IAHS 142']
[1, u'fr', 8, 30, 9, 30, u'IAHS 146']
[2, u'mo', 10, 30, 11, 30, u'IAHS 146']
[2, u'tu', 10, 30, 12, 30, u'IAHS B102']
[2, u'we', 11, 30, 12, 30, u'IAHS 363']
[2, u'fr', 11, 30, 12, 30, u'IAHS 357']
[1, u'mo', 13, 30, 15, 20, u'IAHS 146']
[1, u'tu', 12, 30, 14, 30, u'IAHS 360']
[1, u'tu', 8, 30, 10, 30, u'IAHS 363']
[1, u'fr', 9, 30, 10, 30, u'IAHS 142']
[2, u'tu', 11, 30, 13, 30, u'IAHS 361']
[2, u'fr', 11, 30, 13, 30, u'IAHS 243A']
[2, u'mo', 8, 30, 9, 20, u'KTH B135']
[2, u'we', 8, 30, 9, 20, u'KTH B135']
[2, u'fr', 10, 30, 11, 20, u'KTH B135']
[2, u'fr', 14, 30, 16, 30, u'IAHS B102']
[1, u'tu', 12, 30, 13, 20, u'LRW B1007']
[1, u'we', 12, 30, 13, 20, u'LRW B1007']
[2, u'tu', 10, 30, 12, 20, u'T13 101']
[2, u'fr', 10, 30, 12, 20, u'T13 101']
[2, u'mo', 9, 30, 11, 20, u'T13 101']
[2, u'th', 9, 30, 11, 20, u'T13 101']
[1, u'th', 11, 30, 14, 20, u'CNH B107']
[1, u'tu', 15, 30, 17, 30, u'T13 101']
[1, u'th', 15, 30, 17, 30, u'T13 101']
[2, u'mo', 14, 30, 15, 20, u'ABB 102']
[2, u'we', 14, 30, 15, 20, u'ABB 102']
[1, u'mo', 17, 30, 18, 20, u'TSH B105']
[1, u'mo', 19, 0, 20, 0, u'TSH B105']
[1, u'mo', 20, 0, 22, 0, u'TSH B105']
[1, u'tu', 11, 30, 13, 20, u'TSH 203']
[2, u'tu', 12, 30, 14, 20, u'TSH 203']
[1, u'th', 10, 30, 12, 20, u'LRW 1057']
[3, u'mo', 11, 30, 13, 20, u'T13 101']
[1, u'fr', 14, 30, 18, 30, u'T13 101']
[2, u'we', 15, 30, 17, 20, u'T13 101']
[2, u'th', 14, 30, 15, 20, u'T13 101']
[2, u'mo', 10, 30, 11, 20, u'KTH B132']
[2, u'we', 10, 30, 11, 20, u'KTH B132']
[2, u'th', 10, 30, 11, 20, u'KTH B132']
[2, u'tu', 11, 30, 14, 30, u'LRW 3017']
[2, u'tu', 14, 30, 16, 30, u'T13 101']
[2, u'fr', 14, 30, 16, 30, u'T13 101']
[3, u'tu', 12, 30, 14, 20, u'T13 101']
[2, u'we', 19, 0, 22, 0, u'CNH 223']
[1, u'we', 12, 30, 14, 20, u'CNH 223']
[2, u'mo', 18, 30, 21, 30, u'T13 107']
[1, u'th', 18, 30, 21, 30, u'JHE 376']
[2, u'th', 18, 30, 21, 30, u'ABB 136']
[1, u'tu', 18, 30, 21, 30, u'ETB 230']
[2, u'tu', 18, 30, 21, 30, u'ETB 224']
[2, u'mo', 18, 30, 21, 30, u'ETB 238']
[1, u'we', 18, 30, 21, 30, u'ETB 237']
[2, u'we', 18, 30, 21, 30, u'ETB 235']
[1, u'mo', 18, 30, 21, 30, u'ETB 227']
[1, u'sa', 13, 0, 16, 0, u'ETB 238']
[3, u'tu', 12, 30, 13, 20, u'ABB B118']
[3, u'we', 12, 30, 13, 20, u'ABB B118']
[3, u'fr', 12, 30, 13, 20, u'ABB B118']
[3, u'tu', 11, 30, 12, 20, u'CNH 102']
[3, u'th', 11, 30, 12, 20, u'CNH 102']
[3, u'fr', 11, 30, 12, 20, u'CNH 102']
[3, u'mo', 8, 30, 9, 20, u'TSH 201']
[3, u'we', 8, 30, 9, 20, u'TSH 201']
[3, u'fr', 10, 30, 11, 20, u'TSH 201']
[3, u'mo', 16, 30, 17, 20, u'BSB B154']
[3, u'we', 16, 30, 17, 20, u'BSB B154']
[3, u'th', 16, 30, 17, 20, u'BSB B154']
[3, u'th', 19, 0, 22, 0, u'MDCL 1009']
[3, u'mo', 14, 30, 15, 20, u'BSB 106']
[3, u'we', 18, 0, 19, 0, u'T13 125']
[1, u'tu', 14, 30, 17, 20, u'IWC 224']
[1, u'tu', 9, 30, 10, 20, u'KTH B124']
[1, u'we', 9, 30, 10, 20, u'KTH B124']
[1, u'fr', 9, 30, 10, 20, u'KTH B124']
[1, u'tu', 12, 30, 13, 20, u'T13 106']
[1, u'we', 12, 30, 13, 20, u'T13 106']
[1, u'fr', 12, 30, 13, 20, u'T13 106']
[2, u'mo', 10, 30, 11, 20, u'ABB 136']
[2, u'we', 10, 30, 11, 20, u'ABB 136']
[2, u'th', 10, 30, 11, 20, u'ABB 136']
[2, u'tu', 14, 30, 15, 20, u'CNH 102']
[2, u'th', 14, 30, 15, 20, u'CNH 102']
[2, u'fr', 14, 30, 15, 20, u'CNH 102']
[2, u'mo', 15, 30, 17, 20, u'ETB 230']
[2, u'th', 16, 30, 17, 20, u'ETB 230']
[2, u'tu', 15, 30, 17, 20, u'CNH 103']
[2, u'th', 15, 30, 16, 20, u'CNH 103']
[2, u'tu', 11, 30, 12, 20, u'BSB 121']
[2, u'th', 11, 30, 13, 20, u'BSB 121']
[1, u'tu', 19, 0, 22, 0, u'MDCL 1009']
[3, u'tu', 12, 30, 13, 20, u'ABB B118']
[3, u'we', 12, 30, 13, 20, u'ABB B118']
[3, u'fr', 12, 30, 13, 20, u'ABB B118']
[3, u'tu', 11, 30, 12, 20, u'CNH 102']
[3, u'th', 11, 30, 12, 20, u'CNH 102']
[3, u'fr', 11, 30, 12, 20, u'CNH 102']
[3, u'mo', 8, 30, 9, 20, u'TSH 201']
[3, u'we', 8, 30, 9, 20, u'TSH 201']
[3, u'fr', 10, 30, 11, 20, u'TSH 201']
[3, u'mo', 16, 30, 17, 20, u'BSB B154']
[3, u'we', 16, 30, 17, 20, u'BSB B154']
[3, u'th', 16, 30, 17, 20, u'BSB B154']
[3, u'th', 19, 0, 22, 0, u'MDCL 1009']
[3, u'we', 12, 30, 14, 20, u'LRW 3017']
[1, u'mo', 14, 30, 17, 20, u'MDCL 1009']
[2, u'mo', 19, 0, 22, 0, u'MDCL 1008']
[2, u'tu', 8, 30, 9, 20, u'BSB 108']
[2, u'fr', 8, 30, 10, 20, u'BSB 108']
[1, u'tu', 13, 30, 14, 20, u'KTH B105']
[1, u'th', 15, 30, 17, 20, u'KTH B105']
[1, u'we', 12, 30, 14, 20, u'TSH 203']
[1, u'fr', 12, 30, 13, 20, u'TSH 203']
[2, u'tu', 12, 30, 14, 20, u'DSB B107']
[2, u'th', 13, 30, 14, 20, u'DSB B107']
[2, u'we', 12, 30, 15, 20, u'BSB B140']
[1, u'tu', 11, 30, 13, 20, u'TSH 530']
[1, u'th', 8, 30, 10, 20, u'TSH 530']
[2, u'th', 8, 30, 10, 20, u'TSH 530']
[3, u'mo', 11, 30, 13, 20, u'TSH 201']
[2, u'tu', 11, 30, 12, 20, u'JHE 264']
[2, u'th', 11, 30, 12, 20, u'JHE 264']
[2, u'fr', 11, 30, 12, 20, u'JHE 264']
[1, u'mo', 12, 30, 13, 20, u'T13 125']
[1, u'tu', 13, 30, 14, 20, u'T13 125']
[1, u'th', 12, 30, 13, 20, u'T13 125']
[1, u'mo', 12, 30, 13, 20, u'T13 125']
[1, u'tu', 13, 30, 14, 20, u'T13 125']
[1, u'th', 12, 30, 13, 20, u'T13 125']
[1, u'mo', 12, 30, 13, 20, u'T13 125']
[1, u'tu', 13, 30, 14, 20, u'T13 125']
[1, u'th', 12, 30, 13, 20, u'T13 125']
[2, u'tu', 12, 30, 13, 20, u'ABB 165']
[2, u'we', 12, 30, 13, 20, u'ABB 165']
[2, u'fr', 12, 30, 13, 20, u'ABB 165']
[2, u'tu', 12, 30, 13, 20, u'ABB 165']
[2, u'we', 12, 30, 13, 20, u'ABB 165']
[2, u'fr', 12, 30, 13, 20, u'ABB 165']
[1, u'mo', 11, 30, 12, 20, u'ITB AB102']
[1, u'we', 11, 30, 12, 20, u'ITB AB102']
[1, u'fr', 13, 30, 14, 20, u'ITB AB102']
[3, u'tu', 15, 30, 16, 20, u'ITB 137']
[3, u'we', 15, 30, 16, 20, u'ITB 137']
[3, u'fr', 15, 30, 16, 20, u'ITB 137']
[1, u'mo', 17, 30, 18, 20, u'MDCL 1102']
[1, u'th', 17, 30, 18, 20, u'MDCL 1102']
[2, u'mo', 19, 0, 21, 0, u'BSB 147']
[1, u'mo', 19, 0, 21, 0, u'KTH B135']
[2, u'we', 11, 30, 12, 20, u'MDCL 1105']
[2, u'fr', 13, 30, 14, 20, u'MDCL 1105']
[1, u'we', 19, 0, 21, 0, u'BSB 106']
[1, u'we', 14, 30, 15, 20, u'T13 125']
[2, u'tu', 8, 30, 9, 20, u'LRW 1055']
[2, u'fr', 8, 30, 10, 20, u'LRW 1055']
[2, u'th', 19, 0, 22, 0, u'DSB AB102']
[1, u'mo', 9, 30, 10, 20, u'PC 155']
[1, u'th', 8, 30, 10, 20, u'PC 155']
[1, u'mo', 11, 30, 12, 20, u'DSB AB102']
[1, u'we', 11, 30, 12, 20, u'DSB AB102']
[1, u'fr', 13, 30, 14, 20, u'DSB AB102']
[1, u'mo', 9, 30, 10, 20, u'CNH 103']
[1, u'tu', 10, 30, 11, 20, u'CNH 103']
[1, u'th', 9, 30, 10, 20, u'CNH 103']
[2, u'th', 14, 30, 17, 20, u'T13 107']
[1, u'tu', 11, 30, 14, 20, u'MDCL 1009']
[2, u'mo', 19, 0, 22, 0, u'MDCL 1010']
[1, u'mo', 19, 0, 22, 0, u'MDCL 1016']
[3, u'we', 14, 30, 17, 20, u'ETB 119']
[2, u'tu', 19, 0, 22, 0, u'KTH B124']
[2, u'we', 19, 0, 22, 0, u'MDCL 1115']
[1, u'mo', 14, 30, 17, 20, u'TSH 122']
[1, u'tu', 17, 30, 18, 20, u'LRW B1007']
[1, u'th', 17, 30, 18, 20, u'LRW B1007']
[2, u'mo', 11, 30, 12, 20, u'LRW B1007']
[2, u'we', 11, 30, 12, 20, u'LRW B1007']
[1, u'mo', 16, 30, 17, 20, u'BSB 147']
[1, u'we', 16, 30, 17, 20, u'BSB 147']
[2, u'tu', 15, 30, 16, 20, u'CNH 104']
[2, u'we', 15, 30, 16, 20, u'CNH 104']
[3, u'tu', 11, 30, 13, 20, u'CNH 103']
[2, u'tu', 14, 30, 15, 20, u'MDCL 1105']
[2, u'fr', 14, 30, 15, 20, u'MDCL 1105']
[2, u'th', 14, 30, 16, 20, u'BSB 121']
[1, u'tu', 14, 30, 15, 20, u'DSB AB102']
[1, u'th', 14, 30, 15, 20, u'DSB AB102']
[1, u'fr', 14, 30, 15, 20, u'DSB AB102']
[1, u'tu', 12, 30, 13, 20, u'MDCL 1110']
[1, u'we', 12, 30, 13, 20, u'MDCL 1110']
[2, u'tu', 12, 30, 14, 20, u'BSB 105']
[2, u'th', 13, 30, 14, 20, u'BSB 105']
[3, u'tu', 19, 0, 21, 0, u'CNH 106']
[2, u'tu', 10, 30, 12, 20, u'T13 127']
[2, u'th', 9, 30, 10, 20, u'T13 127']
[3, u'mo', 17, 30, 18, 20, u'KTH B124']
[3, u'th', 17, 30, 18, 20, u'KTH B124']
[2, u'mo', 9, 30, 11, 20, u'ABB 165']
[3, u'mo', 14, 30, 16, 20, u'LRW 1055']
[1, u'tu', 9, 30, 11, 20, u'LRW 1057']
[1, u'we', 10, 30, 12, 20, u'LRW 1057']
[1, u'mo', 11, 30, 13, 20, u'CNH 106']
[2, u'tu', 12, 30, 14, 20, u'BSB 106']
[2, u'tu', 9, 30, 10, 20, u'ITB 137']
[2, u'we', 9, 30, 10, 20, u'ITB 137']
[2, u'fr', 9, 30, 10, 20, u'ITB 137']
[1, u'tu', 15, 30, 16, 20, u'LS B130E']
[1, u'th', 11, 30, 13, 20, u'LS B130E']
[2, u'mo', 11, 30, 13, 20, u'UH 112']
[2, u'th', 12, 30, 13, 20, u'UH 112']
[1, u'we', 9, 30, 10, 20, u'LRW 3017']
[1, u'fr', 10, 30, 12, 20, u'LRW 3017']
[2, u'we', 16, 30, 17, 20, u'DSB B105']
[2, u'th', 15, 30, 17, 20, u'DSB B105']
[1, u'th', 19, 0, 22, 0, u'CNH 106']
[3, u'tu', 10, 30, 12, 20, u'PC 155']
[3, u'mo', 13, 30, 14, 20, u'ABB 164']
[3, u'we', 13, 30, 14, 20, u'ABB 164']
[3, u'th', 13, 30, 14, 20, u'ABB 164']
[2, u'th', 9, 30, 12, 20, u'UH 112']
[2, u'we', 11, 30, 13, 20, u'BSB 121']
[2, u'fr', 13, 30, 14, 20, u'BSB 121']
[2, u'th', 19, 0, 22, 0, u'CNH 106']
[1, u'tu', 16, 30, 17, 20, u'BSB 138']
[1, u'th', 15, 30, 17, 20, u'BSB 138']
[2, u'mo', 9, 30, 10, 20, u'JHE A101']
[2, u'th', 9, 30, 11, 20, u'JHE A101']
[2, u'mo', 9, 30, 10, 20, u'TSH B128']
[2, u'tu', 10, 30, 11, 20, u'TSH B128']
[2, u'th', 9, 30, 10, 20, u'TSH B128']
[2, u'we', 14, 30, 16, 20, u'CNH 332']
[1, u'tu', 12, 30, 14, 20, u'CNH 332']
[1, u'we', 10, 30, 12, 20, u'CNH 332']
[2, u'mo', 14, 30, 16, 20, u'CNH 332']
[1, u'we', 14, 30, 16, 20, u'CNH 332']
[2, u'tu', 12, 30, 14, 20, u'CNH 332']
[2, u'th', 14, 30, 16, 20, u'CNH 332']
[2, u'we', 14, 30, 17, 20, u'MDCL 1009']
[1, u'tu', 19, 0, 21, 0, u'CNH 332']
[1, u'mo', 14, 30, 16, 20, u'CNH 332']
[2, u'we', 9, 30, 11, 20, u'CNH 332']
[2, u'fr', 10, 30, 13, 20, u'LRW 1056']
[1, u'th', 8, 30, 11, 20, u'LRW 1056']
[1, u'mo', 8, 30, 11, 20, u'LRW 1056']
[1, u'mo', 11, 30, 14, 20, u'LRW 1056']
[1, u'tu', 8, 30, 11, 20, u'LRW 1056']
[1, u'mo', 14, 30, 17, 20, u'LRW 1056']
[1, u'fr', 11, 30, 14, 20, u'LRW 1056']
[1, u'mo', 19, 0, 22, 0, u'LRW 1056']
[2, u'we', 8, 30, 11, 20, u'LRW 1056']
[2, u'tu', 8, 30, 11, 20, u'LRW 1056']
[2, u'mo', 11, 30, 14, 20, u'LRW 1056']
[2, u'mo', 8, 30, 11, 20, u'LRW 1056']
[2, u'we', 19, 0, 22, 0, u'LRW 1056']
[2, u'tu', 19, 0, 22, 0, u'LRW 1056']
[1, u'mo', 9, 30, 10, 20, u'LRW B1007']
[2, u'th', 11, 30, 13, 20, u'LRW 1056']
[2, u'mo', 14, 30, 16, 20, u'BSB 117']
[2, u'we', 14, 30, 16, 20, u'BSB 117']
[2, u'th', 19, 0, 22, 0, u'T13 125']
[2, u'mo', 19, 0, 22, 0, u'KTH B132']
[1, u'we', 19, 0, 22, 0, u'BSB 120']
[1, u'mo', 19, 0, 22, 0, u'BSB 106']
[1, u'tu', 19, 0, 21, 0, u'MDCL 1115']
[1, u'tu', 13, 30, 15, 20, u'MDCL 1115']
[1, u'we', 12, 30, 14, 20, u'TSH 122']
[1, u'tu', 13, 30, 15, 20, u'MDCL 1115']
[1, u'we', 12, 30, 14, 20, u'TSH 122']
[1, u'th', 14, 30, 16, 20, u'MDCL 1115']
[2, u'tu', 19, 0, 21, 0, u'MDCL 1115']
[2, u'tu', 10, 30, 12, 20, u'GS 102']
[2, u'we', 12, 30, 14, 20, u'MDCL 1016']
[2, u'th', 12, 30, 14, 20, u'MDCL 1016']
[2, u'tu', 10, 30, 12, 20, u'GS 102']
[2, u'tu', 14, 30, 16, 20, u'MDCL 1115']
[2, u'we', 12, 30, 14, 20, u'MDCL 1016']
[2, u'we', 19, 0, 22, 0, u'T13 125']
[1, u'tu', 19, 0, 22, 0, u'BSB 106']
[2, u'th', 19, 0, 22, 0, u'BSB 106']
[1, u'mo', 8, 30, 9, 20, u'MDCL 1309']
[1, u'we', 8, 30, 9, 20, u'MDCL 1309']
[1, u'fr', 10, 30, 11, 20, u'MDCL 1309']
[1, u'th', 19, 0, 22, 0, u'MDCL 1309']
[2, u'mo', 16, 30, 17, 20, u'BSB B136']
[2, u'we', 16, 30, 17, 20, u'BSB B136']
[2, u'th', 16, 30, 17, 20, u'BSB B136']
[2, u'tu', 19, 0, 22, 0, u'T13 106']
[1, u'we', 19, 0, 22, 0, u'T13 127']
[2, u'mo', 19, 0, 22, 0, u'MDCL 1305']
[2, u'mo', 19, 0, 22, 0, u'T13 105']
[1, u'mo', 19, 0, 22, 0, u'HSC 1A1']
[1, u'th', 19, 0, 22, 0, u'BSB 106']
[1, u'tu', 19, 0, 22, 0, u'BSB 120']
[1, u'mo', 19, 0, 22, 0, u'T13 106']
[1, u'mo', 19, 0, 22, 0, u'KTH B132']
[2, u'we', 19, 0, 22, 0, u'KTH B132']
[1, u'tu', 19, 0, 22, 0, u'ETB 235']
[2, u'tu', 19, 0, 22, 0, u'ETB 235']
[2, u'mo', 19, 0, 22, 0, u'ETB 235']
[1, u'we', 19, 0, 22, 0, u'ETB 235']
[2, u'we', 19, 0, 22, 0, u'JHE 376']
[1, u'mo', 14, 30, 17, 20, u'LRW 3017']
[3, u'sa', 8, 30, 16, 30, u'LRW 1056']
[1, u'th', 19, 0, 22, 0, u'MDCL 1010']
[1, u'tu', 17, 30, 18, 20, u'JHE 376']
[1, u'th', 17, 30, 18, 20, u'JHE 376']
[2, u'tu', 8, 30, 9, 20, u'HSC 1A1']
[2, u'th', 8, 30, 9, 20, u'HSC 1A1']
[1, u'mo', 15, 30, 16, 20, u'BSB 106']
[1, u'th', 15, 30, 16, 20, u'BSB 106']
[2, u'tu', 19, 0, 21, 0, u'BSB 106']
[2, u'tu', 8, 30, 9, 20, u'BSB 106']
[2, u'th', 8, 30, 9, 20, u'BSB 106']
[2, u'fr', 8, 30, 9, 20, u'BSB 106']
[2, u'mo', 9, 30, 10, 20, u'JHE A101']
[2, u'th', 9, 30, 11, 20, u'JHE A101']
[3, u'tu', 8, 30, 10, 20, u'KTH 103']
[1, u'tu', 13, 30, 14, 20, u'LRW B1007']
[1, u'th', 12, 30, 13, 20, u'LRW B1007']
[1, u'we', 19, 0, 21, 0, u'JHE 264']
[2, u'tu', 16, 30, 17, 20, u'MDCL 1305']
[2, u'th', 15, 30, 16, 20, u'MDCL 1305']
[2, u'mo', 19, 0, 21, 0, u'ITB AB102']
[1, u'mo', 14, 30, 15, 20, u'ITB AB102']
[1, u'we', 14, 30, 15, 20, u'ITB AB102']
[1, u'mo', 16, 30, 17, 20, u'KTH B135']
[1, u'we', 16, 30, 17, 20, u'KTH B135']
[2, u'tu', 9, 30, 10, 20, u'TSH B105']
[2, u'we', 9, 30, 10, 20, u'TSH B105']
[2, u'mo', 19, 0, 21, 0, u'T13 125']
[1, u'tu', 14, 30, 15, 20, u'MDCL 1102']
[1, u'th', 14, 30, 15, 20, u'MDCL 1102']
[2, u'tu', 14, 30, 15, 20, u'ITB AB102']
[2, u'th', 14, 30, 15, 20, u'ITB AB102']
[1, u'mo', 17, 30, 18, 20, u'CNH 106']
[1, u'th', 17, 30, 18, 20, u'CNH 106']
[1, u'tu', 16, 30, 17, 20, u'MDCL 1102']
[1, u'th', 15, 30, 16, 20, u'MDCL 1102']
[3, u'th', 19, 0, 21, 0, u'BSB 147']
[2, u'mo', 10, 30, 11, 20, u'LRW 1055']
[2, u'we', 10, 30, 11, 20, u'LRW 1055']
[2, u'we', 19, 0, 22, 0, u'MDCL 1009']
[1, u'tu', 15, 30, 16, 20, u'MDCL 1309']
[1, u'fr', 15, 30, 16, 20, u'MDCL 1309']
[2, u'mo', 12, 30, 13, 20, u'KTH B135']
[2, u'tu', 13, 30, 14, 20, u'KTH B135']
[2, u'th', 12, 30, 13, 20, u'KTH B135']
[2, u'mo', 15, 30, 17, 20, u'LRW 3017']
[2, u'we', 16, 30, 17, 20, u'LRW 3017']
[1, u'tu', 9, 30, 10, 20, u'ABB 270']
[1, u'we', 9, 30, 10, 20, u'ABB 270']
[1, u'fr', 9, 30, 10, 20, u'ABB 270']
[1, u'tu', 12, 30, 13, 20, u'BSB B136']
[1, u'we', 12, 30, 13, 20, u'BSB B136']
[1, u'fr', 12, 30, 13, 20, u'BSB B136']
[1, u'tu', 12, 30, 13, 20, u'KTH B105']
[1, u'we', 12, 30, 13, 20, u'KTH B105']
[1, u'fr', 12, 30, 13, 20, u'KTH B105']
[2, u'th', 19, 0, 22, 0, u'LRW 1055']
[1, u'mo', 14, 30, 16, 20, u'MDCL 1010']
[1, u'we', 14, 30, 15, 20, u'MDCL 1010']
[2, u'mo', 11, 30, 12, 20, u'CNH 103']
[2, u'we', 11, 30, 12, 20, u'CNH 103']
[2, u'fr', 13, 30, 14, 20, u'TSH B106']
[1, u'tu', 11, 30, 12, 20, u'KTH B105']
[1, u'th', 11, 30, 12, 20, u'KTH B105']
[1, u'fr', 11, 30, 12, 20, u'KTH B105']
[1, u'mo', 19, 0, 22, 0, u'MDCL 1309']
[2, u'th', 19, 0, 21, 0, u'BSB 120']
[1, u'mo', 10, 30, 11, 20, u'LRW 1055']
[1, u'we', 10, 30, 11, 20, u'LRW 1055']
[1, u'th', 10, 30, 11, 20, u'LRW 1055']
[2, u'mo', 12, 30, 13, 20, u'MDCL 1309']
[2, u'th', 12, 30, 13, 20, u'MDCL 1309']
[1, u'mo', 11, 30, 14, 20, u'ABB 165']
[2, u'tu', 19, 0, 22, 0, u'MDCL 1010']
[2, u'tu', 19, 0, 22, 0, u'CNH 102']
[2, u'mo', 13, 30, 14, 20, u'MDCL 1309']
[2, u'we', 13, 30, 14, 20, u'MDCL 1309']
[2, u'th', 13, 30, 14, 20, u'MDCL 1309']
[2, u'mo', 8, 30, 9, 20, u'LRW 1055']
[2, u'we', 8, 30, 9, 20, u'LRW 1055']
[2, u'fr', 10, 30, 11, 20, u'LRW 1055']
[1, u'mo', 12, 30, 13, 20, u'ABB 162']
[1, u'tu', 13, 30, 14, 20, u'ABB 162']
[1, u'th', 12, 30, 13, 20, u'ABB 162']
[2, u'tu', 11, 30, 12, 20, u'TSH B105']
[2, u'th', 11, 30, 12, 20, u'TSH B105']
[1, u'th', 19, 0, 22, 0, u'KTH 109']
[1, u'fr', 11, 30, 14, 20, u'KTH 105']
